uniprot_name	uniprot_accessions	knownness	gene_name	protein_name	taxon_id	species	cluster_id	panther_group
NAT1_YEAST	P12945;D6VRV5	2.4	NAT1	N-terminal acetyltransferase A complex subunit NAT1 (NatA complex subunit NAT1) (Amino-terminal, alpha-amino, acetyltransferase 1)	559292	Saccharomyces cerevisiae	UKP05550	PTHR22767
PCY1_YEAST	P13259;D6VUY4	3.4	PCT1	Choline-phosphate cytidylyltransferase (EC 2.7.7.15) (CTP:phosphocholine cytidylyltransferase) (CCT) (CT) (Phosphorylcholine transferase)	559292	Saccharomyces cerevisiae	UKP02242	PTHR10739
NMT_YEAST	P14743;D6VYJ8	1.3	NMT1	Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97) (Cell division control protein 72) (Myristoyl-CoA:protein N-myristoyltransferase) (NMT) (Peptide N-myristoyltransferase)	559292	Saccharomyces cerevisiae	UKP00691	PTHR11377
SYFB_YEAST	P15624;D6VY62;E9P8X0	3.9	FRS1	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	559292	Saccharomyces cerevisiae	UKP02555	PTHR10947
SKI3_YEAST	P17883;Q06585	5.3	SKI3	Superkiller protein 3	559292	Saccharomyces cerevisiae	UKP05149	PTHR15704
ADT2_YEAST	P18239;D6VPW9	8.0	PET9	ADP,ATP carrier protein 2 (ADP/ATP translocase 2) (Adenine nucleotide translocator 2) (ANT 2) (Petite colonies protein 9)	559292	Saccharomyces cerevisiae	UKP00136	PTHR45635
FKBP_YEAST	P20081;D6W147	8.5	FPR1	FK506-binding protein 1 (FKBP) (12-kDa cytosolic FK506-binding protein) (FKBP-12) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)	559292	Saccharomyces cerevisiae	UKP01049	PTHR10516
DPOE_YEAST	P21951;D6W0T1	21.9	POL2	DNA polymerase epsilon catalytic subunit A (EC 2.7.7.7) (3'-5' exodeoxyribonuclease) (EC 3.1.11.-) (DNA polymerase II subunit A)	559292	Saccharomyces cerevisiae	UKP00114	PTHR10670
SEC22_YEAST	P22214;D6VYR6	10.2	SEC22	Protein transport protein SEC22 (Suppressor of loss of YPT1 protein 2)	559292	Saccharomyces cerevisiae	UKP01579	PTHR45837
KC12_YEAST	P23292;D6W129	6.0	YCK2	Casein kinase I homolog 2 (EC 2.7.11.1)	559292	Saccharomyces cerevisiae	UKP01753	PTHR11909
PP2A2_YEAST	P23595;D6VRG5	7.7	PPH22	Serine/threonine-protein phosphatase PP2A-2 catalytic subunit (EC 3.1.3.16)	559292	Saccharomyces cerevisiae	UKP01801	PTHR45619
RV161_YEAST	P25343;D6VR18	10.8	RVS161	Reduced viability upon starvation protein 161	559292	Saccharomyces cerevisiae	UKP09307	PTHR47174
AGP1_YEAST	P25376;D6VQZ1	6.6	AGP1	General amino acid permease AGP1 (Asparagine/glutamine permease)	559292	Saccharomyces cerevisiae	UKP11495	PTHR43341
GBP2_YEAST	P25555;D6VR01	9.2	GBP2	Serine/arginine (SR)-type shuttling mRNA binding protein GBP2 (Polyadenylate-binding protein GBP2) (RAP1 localization factor 6) (Single-strand telomeric DNA-binding protein GBP2) (G-strand-binding protein 2)	559292	Saccharomyces cerevisiae	UKP01674	PTHR23003
KRR1_YEAST	P25586;D6VQV7	3.0	KRR1	KRR1 small subunit processome component (KRR-R motif-containing protein 1) (Ribosomal RNA assembly protein KRR1)	559292	Saccharomyces cerevisiae	UKP01225	PTHR12581
SPB4_YEAST	P25808;D6VTM9	2.9	SPB4	ATP-dependent rRNA helicase SPB4 (EC 3.6.4.13) (Suppressor of PAB1 protein 4)	559292	Saccharomyces cerevisiae	UKP00153	PTHR24031
LAC1_YEAST	P28496;D6VXS8	4.2	LAC1	Ceramide synthase LAC1 (Very-long-chain ceramide synthase LAC1) (EC 2.3.1.297)	559292	Saccharomyces cerevisiae	UKP00950	PTHR12560
RIF1_YEAST	P29539;D6VQS1;P89507	12.3	RIF1	Telomere length regulator protein RIF1 (RAP1-interacting factor 1)	559292	Saccharomyces cerevisiae	UKP04119	PTHR22928
BTAF1_YEAST	P32333;D6W3T5	8.0	MOT1	TATA-binding protein-associated factor MOT1 (TBP-associated factor MOT1) (EC 3.6.4.-) (Modifier of transcription 1)	559292	Saccharomyces cerevisiae	UKP01393	PTHR36498
TREA_YEAST	P32356;D6VRY8;E9P9U7	7.5	NTH1	Cytosolic neutral trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	559292	Saccharomyces cerevisiae	UKP02254	PTHR23403
CDC13_YEAST	P32797;D6VRD4;Q07650	13.6	CDC13	Cell division control protein 13	559292	Saccharomyces cerevisiae	UKP02141	PTHR14513
BCS1_YEAST	P32839;D6VT07;Q06404	5.8	BCS1	Mitochondrial chaperone BCS1	559292	Saccharomyces cerevisiae	UKP01709	PTHR23070
VPS17_YEAST	P32913;D6W2J0;Q12279	5.9	VPS17	Vacuolar protein sorting-associated protein 17 (Carboxypeptidase Y-deficient protein 21) (Vacuolar protein targeting protein 3)	559292	Saccharomyces cerevisiae	UKP12433	PTHR47433
DOM34_YEAST	P33309;D6W1H6	11.1	DOM34	Protein DOM34	559292	Saccharomyces cerevisiae	UKP02130	PTHR10853
PLSC_YEAST	P33333;D6VRU4;E9P8Y5	2.6	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-AGP acyltransferase) (1-AGPAT) (EC 2.3.1.23) (EC 2.3.1.51) (EC 2.3.1.n7) (Lysophosphatidic acid acyltransferase) (LPAAT) (Sphingolipid compensation protein 1)	559292	Saccharomyces cerevisiae	UKP01182	PTHR10434
TFC4_YEAST	P33339;D6VUI4;Q45U37	5.9	TFC4	Transcription factor tau 131 kDa subunit (TFIIIC 131 kDa subunit) (Transcription factor C subunit 4)	559292	Saccharomyces cerevisiae	UKP03663	PTHR23082
BDF1_YEAST	P35817;D6VZ34;Q06048	13.3	BDF1	Bromodomain-containing factor 1	559292	Saccharomyces cerevisiae	UKP06603	PTHR22880
SRPB_YEAST	P36057;D6VX44	3.5	SRP102	Signal recognition particle receptor subunit beta (SR-beta)	559292	Saccharomyces cerevisiae	UKP09625	PTHR46693
DID4_YEAST	P36108;D6VXT5	5.5	DID4	DOA4-independent degradation protein 4 (ESCRT-III complex subunit VPS2) (Vacuolar protein-sorting-associated protein 2) (Vacuolar protein-targeting protein 14)	559292	Saccharomyces cerevisiae	UKP01475	PTHR10476
SHB17_YEAST	P36136;D6VXA5	4.2	SHB17	Sedoheptulose 1,7-bisphosphatase (EC 3.1.3.37)	559292	Saccharomyces cerevisiae	UKP05417	PTHR48100
KPR4_YEAST	P38063;D6VPT3;Q9HGQ6	3.9	PRS4	Ribose-phosphate pyrophosphokinase 4 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 4)	559292	Saccharomyces cerevisiae	UKP01952	PTHR10210
ATR_YEAST	P38111;D6VQD2;Q02580	10.4	MEC1	Serine/threonine-protein kinase MEC1 (EC 2.7.11.1) (ATR homolog) (DNA-damage checkpoint kinase MEC1) (Mitosis entry checkpoint protein 1)	559292	Saccharomyces cerevisiae	UKP00237	PTHR11139
MAP2_YEAST	P38174;D6VPR3;P89493	2.6	MAP2	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Peptidase M)	559292	Saccharomyces cerevisiae	UKP00228	PTHR45777
NEM1_YEAST	P38757;D3DKU7	6.1	NEM1	Nuclear envelope morphology protein 1 (EC 3.1.3.16)	559292	Saccharomyces cerevisiae	UKP02396	PTHR12210
RSC30_YEAST	P38781;D3DL05	9.1	RSC30	Chromatin structure-remodeling complex protein RSC30 (Remodel the structure of chromatin complex subunit 30)	559292	Saccharomyces cerevisiae	UKP12446	PTHR31069
RRP4_YEAST	P38792;D3DL18	11.7	RRP4	Exosome complex component RRP4 (Ribosomal RNA-processing protein 4)	559292	Saccharomyces cerevisiae	UKP02080	PTHR21321
TRA1_YEAST	P38811;D3DL49	6.2	TRA1	Transcription-associated protein 1 (p400 kDa component of SAGA)	559292	Saccharomyces cerevisiae	UKP00237	PTHR11139
GGA2_YEAST	P38817;D3DL58	8.4	GGA2	ADP-ribosylation factor-binding protein GGA2 (Golgi-localized, gamma ear-containing, ARF-binding protein 2)	559292	Saccharomyces cerevisiae	UKP12226	PTHR47180
BCA1_YEAST	P38891;D3DLF7	4.7	BAT1	Branched-chain-amino-acid aminotransferase, mitochondrial (BCAT) (EC 2.6.1.42) (Protein ECA39) (Protein TWT1)	559292	Saccharomyces cerevisiae	UKP06745	PTHR11825
PLB1_YEAST	P39105;D6VZI2;Q6B2E2	3.4	PLB1	Lysophospholipase 1 (EC 3.1.1.5) (Phospholipase B 1)	559292	Saccharomyces cerevisiae	UKP06973	PTHR10728
LCF2_YEAST	P39518;D3DLR3	8.2	FAA2	Long-chain-fatty-acid--CoA ligase 2 (EC 6.2.1.3) (Fatty acid activator 2) (Long-chain acyl-CoA synthetase 2)	559292	Saccharomyces cerevisiae	UKP02211	PTHR43272
BDH1_YEAST	P39714;D6VPF9;E9P8Z3	4.0	BDH1	(R,R)-butanediol dehydrogenase (EC 1.1.1.4)	559292	Saccharomyces cerevisiae	UKP03447	PTHR43161
GDI1_YEAST	P39958;D3DM41	2.6	GDI1	Rab GDP-dissociation inhibitor (Rab GDI) (Secretory pathway GDP dissociation inhibitor)	559292	Saccharomyces cerevisiae	UKP00257	PTHR11787
GET2_YEAST	P40056;D3DLZ0	8.5	GET2	Golgi to ER traffic protein 2 (Guided entry of tail-anchored proteins 2) (Hydroxyurea resistance protein 2) (Required for meiotic nuclear division protein 7)	559292	Saccharomyces cerevisiae	UKP12314	PTHR28263
NU157_YEAST	P40064;D3DM12	7.9	NUP157	Nucleoporin NUP157 (Nuclear pore protein NUP157)	559292	Saccharomyces cerevisiae	UKP01331	PTHR10350
RUXG_YEAST	P40204;D6VTL2	5.6	SMX2	Small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)	559292	Saccharomyces cerevisiae	UKP01532	PTHR10553
ATG3_YEAST	P40344;D6W1I2	8.1	ATG3	Autophagy-related protein 3 (Autophagy-related E2-like conjugation enzyme ATG3)	559292	Saccharomyces cerevisiae	UKP04376	PTHR12866
UTP18_YEAST	P40362;D6VWB4	3.8	UTP18	U3 small nucleolar RNA-associated protein 18 (U3 snoRNA-associated protein 18) (U three protein 18)	559292	Saccharomyces cerevisiae	UKP02214	PTHR18359
UFE1_YEAST	P41834;D6W2D8	3.8	UFE1	Syntaxin UFE1	559292	Saccharomyces cerevisiae	UKP00809	PTHR15959
GUF1_YEAST	P46943;D6VYT5;Q05891	3.4	GUF1	Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	559292	Saccharomyces cerevisiae	UKP00358	PTHR43512
DPOD2_YEAST	P46957;D6VWI1	10.9	POL31	DNA polymerase delta small subunit (EC 2.7.7.7) (Hydroxyurea-sensitive protein 2)	559292	Saccharomyces cerevisiae	UKP04593	PTHR10416
PTK2_YEAST	P47116;D6VWN0;E9P962	6.3	PTK2	Serine/threonine-protein kinase PTK2/STK2 (EC 2.7.11.1)	559292	Saccharomyces cerevisiae	UKP00085	PTHR24343
GYP3_YEAST	P48566;D6W0Q0	9.5	MSB3	GTPase-activating protein GYP3 (Multicopy suppressor of bud emergence 3) (Protein MSB3)	559292	Saccharomyces cerevisiae	UKP05124	PTHR47219
BRO1_YEAST	P48582;D6W3T3;Q02823	10.9	BRO1	Vacuolar-sorting protein BRO1 (Amino acid sensor-independent protein 6) (BCK1-like resistance to osmotic shock protein 1) (BRO domain-containing protein 1) (Nitrogen permease inactivating protein 3) (Vacuolar protein-sorting-associated protein 31)	559292	Saccharomyces cerevisiae	UKP02195	PTHR23030
CTF18_YEAST	P49956;D6VZQ2	6.7	CTF18	Chromosome transmission fidelity protein 18	559292	Saccharomyces cerevisiae	UKP00493	PTHR23389
PHO23_YEAST	P50947;D6W183;Q45TZ9	9.2	PHO23	Transcriptional regulatory protein PHO23	559292	Saccharomyces cerevisiae	UKP02377	PTHR10333
CWH41_YEAST	P53008;D6VUB1	5.0	CWH41	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I) (Glucosidase I)	559292	Saccharomyces cerevisiae	UKP01420	PTHR10412
TAF6_YEAST	P53040;D6VU35	10.9	TAF6	Transcription initiation factor TFIID subunit 6 (TBP-associated factor 6) (TBP-associated factor 60 kDa) (TAFII-60) (TAFII60)	559292	Saccharomyces cerevisiae	UKP02269	PTHR10221
ARO8_YEAST	P53090;D6VTV2	7.3	ARO8	Aromatic/aminoadipate aminotransferase 1 (2-aminoadipate aminotransferase) (EC 2.6.1.39) (2-aminoadipate transaminase) (Alpha-aminoadipate aminotransferase) (AadAT) (Aromatic amino acid aminotransferase 1) (EC 2.6.1.57) (Aromatic amino acid aminotransferase I) (Aromatic amino acid-requiring protein 8)	559292	Saccharomyces cerevisiae	UKP09600	PTHR42790
HUL5_YEAST	P53119;D6VU08	8.7	HUL5	E3 ubiquitin-protein ligase HUL5 (EC 2.3.2.26)	559292	Saccharomyces cerevisiae	UKP01656	PTHR45700
RSC1_YEAST	P53236;D6VUJ1;Q45U30	8.1	RSC1	Chromatin structure-remodeling complex subunit RSC1 (RSC complex subunit RSC1) (Remodel the structure of chromatin complex subunit 1)	559292	Saccharomyces cerevisiae	UKP07618	PTHR16062
LSB1_YEAST	P53281;D6VUR8	1.6	LSB1	LAS seventeen-binding protein 1 (LAS17-binding protein 1)	559292	Saccharomyces cerevisiae	UKP07846	PTHR45929
ADE_YEAST	P53909;D6W141	10.1	AAH1	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	559292	Saccharomyces cerevisiae	UKP14051	PTHR43114
ALO_YEAST	P54783;D6W0J7;O42618	2.9	ALO1	D-arabinono-1,4-lactone oxidase (ALO) (EC 1.1.3.37) (L-galactono-gamma-lactone oxidase)	559292	Saccharomyces cerevisiae	UKP02615	PTHR43762
ORC4_YEAST	P54791;D6W4G3	4.8	ORC4	Origin recognition complex subunit 4 (Origin recognition complex 56 kDa subunit)	559292	Saccharomyces cerevisiae	UKP02470	PTHR12087
CTR9_YEAST	P89105;D6W1S4;O14409;Q07332;Q08292	16.8	CTR9	RNA polymerase-associated protein CTR9 (Centromere-binding factor 1-dependent protein 1) (Cln three-requiring protein 9)	559292	Saccharomyces cerevisiae	UKP02329	PTHR14027
RHO4_YEAST	Q00246;D6VXB6;P30618	6.2	RHO4	GTP-binding protein RHO4 (EC 3.6.5.2)	559292	Saccharomyces cerevisiae	UKP02086	PTHR24072
AP1M1_YEAST	Q00776;D6W3B0	2.4	APM1	AP-1 complex subunit mu-1-I (Clathrin assembly protein complex 1 mu-1-I medium chain) (Clathrin coat assembly protein AP54) (Clathrin coat-associated protein AP54) (Golgi adaptor AP-1 54 kDa protein) (HA1 54 kDa subunit) (Mu(1)-adaptin) (Mu1-I-adaptin)	559292	Saccharomyces cerevisiae	UKP01752	PTHR10529
RU17_YEAST	Q00916;D6VVM3	5.1	SNP1	U1 small nuclear ribonucleoprotein 70 kDa homolog (U1 70K) (U1 snRNP 70 kDa homolog) (U1-70K) (U1 small nuclear ribonucleoprotein SNP1) (U1 snRNP protein SNP1)	559292	Saccharomyces cerevisiae	UKP02287	PTHR13952
NU100_YEAST	Q02629;D6VXL9	16.1	NUP100	Nucleoporin NUP100/NSP100 (Nuclear pore protein NUP100/NSP100)	559292	Saccharomyces cerevisiae	UKP00951	PTHR23198
TFB2_YEAST	Q02939;D6W3P5;P87331	5.0	TFB2	General transcription and DNA repair factor IIH subunit TFB2 (TFIIH subunit TFB2) (RNA polymerase II transcription factor B 52 kDa subunit) (RNA polymerase II transcription factor B p52 subunit) (RNA polymerase II transcription factor B subunit 2)	559292	Saccharomyces cerevisiae	UKP00787	PTHR13152
ESP1_YEAST	Q03018;D6VUN0	12.2	ESP1	Separin (EC 3.4.22.49) (Separase)	559292	Saccharomyces cerevisiae	UKP00367	PTHR12792
BET5_YEAST	Q03630;D6W0K6	7.1	BET5	Trafficking protein particle complex subunit BET5 (TRAPP subunit BET5) (Transport protein particle 18 kDa subunit)	559292	Saccharomyces cerevisiae	UKP02302	PTHR23249
CEF1_YEAST	Q03654;D6W038;Q6B1D8	2.9	CEF1	Pre-mRNA-splicing factor CEF1 (PRP nineteen-associated complex protein 85) (PRP19-associated complex protein 85)	559292	Saccharomyces cerevisiae	UKP02432	PTHR45885
GAL83_YEAST	Q04739;D3DLS6	8.7	GAL83	SNF1 protein kinase subunit beta-3 (Glucose repression protein GAL83) (Protein SPM1)	559292	Saccharomyces cerevisiae	UKP08204	PTHR10343
HRD3_YEAST	Q05787;D6VYK8	4.4	HRD3	ERAD-associated E3 ubiquitin-protein ligase component HRD3 (HMG-CoA reductase degradation protein 3)	559292	Saccharomyces cerevisiae	UKP08267	PTHR11102
UTP4_YEAST	Q06679;D6VSV7	2.7	UTP4	U3 small nucleolar RNA-associated protein 4 (U3 snoRNA-associated protein 4) (U three protein 4) (U3 protein 4 required for transcription) (t-UTP4)	559292	Saccharomyces cerevisiae	UKP09104	PTHR44163
ELP1_YEAST	Q06706;D6VZ19;O00036	5.4	IKI3	Elongator complex protein 1 (Gamma-toxin target 1) (Protein IKI3)	559292	Saccharomyces cerevisiae	UKP00126	PTHR12747
PUF3_YEAST	Q07807;D6VXY9;Q02601	9.5	PUF3	mRNA-binding protein PUF3 (Pumilio homology domain family member 3)	559292	Saccharomyces cerevisiae	UKP01337	PTHR12537
UBR2_YEAST	Q07963;D6VY26	11.3	UBR2	E3 ubiquitin-protein ligase UBR2 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase UBR2) (Ubiquitin-protein ligase E3 component N-recognin-1 homolog)	559292	Saccharomyces cerevisiae	UKP00285	PTHR21497
RRP40_YEAST	Q08285;D6W1S7;E9P8Z4	10.1	RRP40	Exosome complex component RRP40 (Ribosomal RNA-processing protein 40)	559292	Saccharomyces cerevisiae	UKP02080	PTHR21321
NOB1_YEAST	Q08444;D6W2B9;O00021	7.2	NOB1	20S-pre-rRNA D-site endonuclease NOB1 (EC 3.1.-.-) (NIN1-binding protein) (Pre-rRNA-processing endonuclease NOB1)	559292	Saccharomyces cerevisiae	UKP02314	PTHR12814
WDR6_YEAST	Q08924;D6W3I6	5.0	RTT10	tRNA (34-2'-O)-methyltransferase regulator RTT10 (Endosomal recycling protein 2) (Regulator of Ty1 transposition protein 10) (tRNA (guanosine(34)-2'-O)-methyltransferase non-catalytic subunit TRM734)	559292	Saccharomyces cerevisiae	UKP05037	PTHR14344
MDN1_YEAST	Q12019;D6VYA6;Q7LGX0	6.6	MDN1	Midasin (Dynein-related AAA-ATPase REA1) (MIDAS-containing protein) (Ribosome export/assembly protein 1)	559292	Saccharomyces cerevisiae	UKP01321	PTHR48103
SIZ2_YEAST	Q12216;D6W2L3	8.8	NFI1	E3 SUMO-protein ligase SIZ2 (EC 2.3.2.-) (E3 SUMO-protein transferase SIZ2) (SAP and Miz-finger domain-containing protein 2)	559292	Saccharomyces cerevisiae	UKP02571	PTHR10782
NTO1_YEAST	Q12311;D6W441	3.3	NTO1	NuA3 HAT complex component NTO1	559292	Saccharomyces cerevisiae	UKP02376	PTHR13793
RPN6_YEAST	Q12377;D6VRQ3	4.2	RPN6	26S proteasome regulatory subunit RPN6 (Proteasome non-ATPase subunit 4)	559292	Saccharomyces cerevisiae	UKP03822	PTHR10678
OSH2_YEAST	Q12451;D6VRX1;P89891	10.5	OSH2	Oxysterol-binding protein homolog 2 (Oxysterol-binding protein-related protein 2) (ORP 2) (OSBP-related protein 2)	559292	Saccharomyces cerevisiae	UKP00955	PTHR10972
NOP58_YEAST	Q12499;D6W309	8.0	NOP58	Nucleolar protein 58 (Nucleolar protein 5)	559292	Saccharomyces cerevisiae	UKP02154	PTHR10894
ARGI_YEAST	P00812;D6W3Q6	10.1	CAR1	Arginase (EC 3.5.3.1)	559292	Saccharomyces cerevisiae	UKP07348	PTHR43782
RS31_YEAST	P05759;D6VYH3;P04838;P14800;P61864;Q6LA96	8.2	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S31) (CEP76) (S37) (YS24)]	559292	Saccharomyces cerevisiae	UKP00151	PTHR10666
RAD2_YEAST	P07276;D6VV38;E9P8X9	4.2	RAD2	DNA repair protein RAD2 (EC 3.1.-.-)	559292	Saccharomyces cerevisiae	UKP02506	PTHR16171
MET3_YEAST	P08536;D6VWI5;Q66R66	4.7	MET3	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Methionine-requiring protein 3) (Sulfate adenylate transferase) (SAT)	559292	Saccharomyces cerevisiae	UKP10381	PTHR42700
GPA1_YEAST	P08539;D3DKU8	9.2	GPA1	Guanine nucleotide-binding protein alpha-1 subunit (GP1-alpha)	559292	Saccharomyces cerevisiae	UKP00077	PTHR10218
F16P_YEAST	P09201;D6VZ13	6.2	FBP1	Fructose-1,6-bisphosphatase (FBPase) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase)	559292	Saccharomyces cerevisiae	UKP00346	PTHR11556
RAD4_YEAST	P14736;D3DM70	7.4	RAD4	DNA repair protein RAD4	559292	Saccharomyces cerevisiae	UKP00879	PTHR12135
CATA_YEAST	P15202;D6VSN6;E9P947	7.6	CTA1	Peroxisomal catalase A (EC 1.11.1.6)	559292	Saccharomyces cerevisiae	UKP00092	PTHR11465
PFKA1_YEAST	P16861;D6VV20	11.2	PFK1	ATP-dependent 6-phosphofructokinase subunit alpha (EC 2.7.1.11) (ATP-dependent 6-phosphofructokinase) (ATP-PFK) (Phosphofructokinase 1) (Phosphohexokinase)	559292	Saccharomyces cerevisiae	UKP06209	PTHR13697
FUS3_YEAST	P16892;D6VPY4	8.7	FUS3	Mitogen-activated protein kinase FUS3 (MAP kinase FUS3) (EC 2.7.11.24)	559292	Saccharomyces cerevisiae	UKP00069	PTHR24055
RPAB2_YEAST	P20435;D6W4I7	16.6	RPO26	DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RNA polymerases I, II, and III subunit ABC2) (ABC23) (DNA-directed RNA polymerases I, II, and III 23 kDa polypeptide)	559292	Saccharomyces cerevisiae	UKP02591	PTHR47227
SAR1_YEAST	P20606;D6W3F2	10.2	SAR1	Small COPII coat GTPase SAR1 (EC 3.6.5.-) (GTP-binding protein SAR1) (Secretion-associated RAS-related protein 1)	559292	Saccharomyces cerevisiae	UKP01821	PTHR45684
VPS34_YEAST	P22543;D6VYN8	11.7	VPS34	Phosphatidylinositol 3-kinase VPS34 (PI3-kinase VPS34) (PI3K VPS34) (PtdIns-3-kinase VPS34) (EC 2.7.1.137) (Carboxypeptidase Y-deficient protein 15) (Vacuolar protein sorting-associated protein 34) (Vacuolar protein-targeting protein 29)	559292	Saccharomyces cerevisiae	UKP00076	PTHR10048
RNA15_YEAST	P25299;D6VU95	3.7	RNA15	mRNA 3'-end-processing protein RNA15	559292	Saccharomyces cerevisiae	UKP05433	PTHR45735
RAD51_YEAST	P25454;D3DM03	19.0	RAD51	DNA repair protein RAD51	559292	Saccharomyces cerevisiae	UKP00230	PTHR22942
RL5_YEAST	P26321;D6W3N6	5.7	RPL5	Large ribosomal subunit protein uL18 (60S ribosomal protein L5) (L1) (L1a) (Ribosomal 5S RNA-binding protein) (YL3)	559292	Saccharomyces cerevisiae	UKP02126	PTHR23410
PUR7_YEAST	P27616;D6VPM4	5.8	ADE1	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	559292	Saccharomyces cerevisiae	UKP02612	PTHR43700
CHD1_YEAST	P32657;D3DM72	20.4	CHD1	Chromo domain-containing protein 1 (EC 3.6.4.-) (ATP-dependent helicase CHD1)	559292	Saccharomyces cerevisiae	UKP01048	PTHR45623
HIS5_YEAST	P33734;D6VQP4	2.9	HIS7	Imidazole glycerol phosphate synthase hisHF (IGP synthase) (IGPS) (ImGP synthase) (EC 4.3.2.10) [Includes: Glutaminase (EC 3.5.1.2); Cyclase]	559292	Saccharomyces cerevisiae	UKP00238	PTHR21235
LONM_YEAST	P36775;D6VPX8;P13435	12.2	PIM1	Lon protease homolog, mitochondrial (EC 3.4.21.53)	559292	Saccharomyces cerevisiae	UKP00359	PTHR43718
YPT31_YEAST	P38555;D3DLT0	4.7	YPT31	GTP-binding protein YPT31/YPT8 (Rab GTPase YPT31)	559292	Saccharomyces cerevisiae	UKP05473	PTHR47979
ERG7_YEAST	P38604;D3DL21;Q92327	4.2	ERG7	Lanosterol synthase ERG7 (EC 5.4.99.7) (2,3-epoxysqualene--lanosterol cyclase ERG7) (Ergosterol biosynthetic protein 7) (Oxidosqualene--lanosterol cyclase ERG7) (OSC)	559292	Saccharomyces cerevisiae	UKP06040	PTHR11764
ATU2_YEAST	P38995;D6VSQ3	7.1	CCC2	Copper-transporting ATPase (EC 7.2.2.8) (Cu(2+)-ATPase)	559292	Saccharomyces cerevisiae	UKP02642	PTHR43520
PSA6_YEAST	P40302;D6W0E1	2.1	PRE5	Proteasome subunit alpha type-6 (Macropain subunit PRE5) (Multicatalytic endopeptidase complex subunit PRE5) (Proteasome component PRE5) (Proteinase YSCE subunit PRE5)	559292	Saccharomyces cerevisiae	UKP01150	PTHR11599
VPS27_YEAST	P40343;D6W1I1	17.0	VPS27	Vacuolar protein sorting-associated protein 27 (Golgi retention defective protein 11)	559292	Saccharomyces cerevisiae	UKP02464	PTHR47794
GPX3_YEAST	P40581;D6VVW8	4.5	HYR1	Glutathione peroxidase-like peroxiredoxin HYR1 (EC 1.11.1.24) (Glutathione peroxidase homolog 3) (GPx 3) (Hydrogen peroxide resistance protein 1) (Oxidant receptor peroxidase 1) (Phospholipid hydroperoxide glutathione peroxidase 3) (PHGPx3)	559292	Saccharomyces cerevisiae	UKP01884	PTHR11592
COPB2_YEAST	P41811;D6VU12	7.4	SEC27	Coatomer subunit beta' (Beta'-coat protein) (Beta'-COP)	559292	Saccharomyces cerevisiae	UKP00221	PTHR19876
IMDH3_YEAST	P50095;D6VZ67	4.1	IMD3	Inosine-5'-monophosphate dehydrogenase 3 (IMP dehydrogenase 3) (IMPD 3) (IMPDH 3) (EC 1.1.1.205)	559292	Saccharomyces cerevisiae	UKP00360	PTHR11911
SKP1_YEAST	P52286;D6VSW0;Q07186	27.3	SKP1	Suppressor of kinetochore protein 1 (Centromere DNA-binding protein complex CBF3 subunit D) (E3 ubiquitin ligase complex SCF subunit SKP1)	559292	Saccharomyces cerevisiae	UKP02041	PTHR11165
UBA2_YEAST	P52488;D6VT24	4.9	UBA2	Ubiquitin-activating enzyme E1-like (Polymerase-interacting protein 2) (SMT3-activating enzyme subunit 2)	559292	Saccharomyces cerevisiae	UKP00091	PTHR10953
